16
34
21
9
12
18
11
16
11
9
13
13
12
11
11
11
17
10
9
10
9
8
11
10
10
9
12
11
10
14
10
9
9
8
9
9
11
8
13
8
11
9
9
10
10
10
9
11
11
10
10
10
10
9
8
9
10
13
10
10
8
9
10
10
10
9
8
10
8
8
10
10
10
10
11
11
12
8
10
15
9
11
10
9
10
9
9
8
10
10
10
11
9
11
35
11
9
10
9
8
8
10
9
9
9
12
11
13
14
12
13
12
10
9
10
9
9
8
9
9
9
12
11
10
9
9
10
9
11
9
9
10
11
27
40
36
25
62
74
69
57
59
58
72
42
29
100
48
23
45
19
33
28
72
35
29
37
26
52
55
29
42
35
56
36
29
65
34
54
34
33
52
60
72
63
86
97
89
79
78
106
120
87
220
197
168
187
196
171
163
112
160
195
169
156
147
150
236
155
182
181
194
178
301
189
274
288
274
322
228
260
312
178
165
187
267
266
225
237
229
264
313
236
229
257
322
225
233
300
290
301
179
302
289
295
171
221
179
240
263
169
